Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income
15559.19,42,0,Self_Employed,Tier_2,3111.84,1279.14,445.98,1779.27,882.73,448.71,355.17,694.01,733.38,0.0,380.4,5.87,913.0,5448.57
64838.42,44,2,Self_Employed,Tier_1,19451.53,0.0,3091.67,9723.59,3679.41,2755.42,1316.03,3604.8,2289.18,5522.4,1007.25,10.92,7082.79,12397.15
41738.42,47,3,Professional,Tier_3,6260.76,0.0,1734.85,6209.74,3110.27,1748.45,939.95,2479.08,1407.53,2153.1,953.53,11.5,4801.08,14741.15
57907.42,58,3,Professional,Tier_2,11581.48,11236.93,1683.18,6049.11,4163.86,1566.83,2176.57,3112.67,2004.17,3980.51,1192.55,10.18,5895.2,9159.56
136815.29,37,1,Retired,Tier_3,20522.29,0.0,6277.03,15328.21,9653.34,6821.5,4110.41,6937.69,4469.73,10396.36,4074.68,19.43,26582.45,48224.04
24652.71,18,3,Self_Employed,Tier_3,3697.91,2873.8,724.37,3426.36,1408.88,839.07,1078.74,1241.72,1131.84,2338.93,685.85,9.89,2439.22,5205.25
16415.21,52,4,Student,Tier_2,3283.04,0.0,808.77,2161.18,1115.58,519.04,656.63,1147.24,726.56,925.58,443.22,8.4,1378.19,4628.38
14725.58,60,0,Retired,Tier_3,2208.84,0.0,695.64,1530.22,1067.1,422.53,383.28,1140.31,475.82,0.0,172.47,9.71,1429.56,6629.35
15619.95,41,0,Retired,Tier_2,3123.99,0.0,500.33,1600.9,879.6,665.93,415.79,1007.02,481.87,0.0,389.52,9.59,1497.37,6555.0
28205.47,42,3,Self_Employed,Tier_3,4230.82,2901.23,1125.18,3052.97,1763.65,621.19,1235.64,2179.15,1292.25,2486.74,521.33,6.0,1692.01,6795.34
39413.92,57,2,Self_Employed,Tier_1,11824.17,0.0,1421.51,4794.88,2647.92,1890.37,1571.67,1681.01,1883.16,2164.54,1046.69,9.36,3687.56,8487.98
37432.9,29,4,Retired,Tier_1,11229.87,0.0,1665.91,5362.56,2153.47,1165.8,1142.51,2663.43,1237.11,3414.17,1046.45,8.59,3214.08,6351.63
58145.24,28,3,Self_Employed,Tier_1,17443.57,0.0,2667.25,6896.81,4179.79,2814.73,2779.03,3362.52,2404.66,4272.19,703.45,11.98,6966.2,10621.25
30313.67,47,4,Self_Employed,Tier_1,9094.1,0.0,1179.47,3461.75,2043.22,1220.6,958.76,1346.75,1249.43,3009.25,754.35,8.73,2646.73,5996.0
95968.94,30,2,Student,Tier_2,19193.79,0.0,3518.95,11034.91,5677.55,3572.36,2220.87,7326.03,3976.89,5328.78,1178.72,14.22,13647.06,32940.1
24275.6,64,4,Professional,Tier_1,7282.68,1672.79,732.68,3189.85,1477.83,1123.78,637.93,1309.91,753.65,1950.4,303.82,5.27,1279.09,3840.29
264365.53,42,4,Retired,Tier_1,79309.66,0.0,12425.47,31318.6,16117.45,12301.38,7328.98,17148.47,7984.91,24201.14,2725.73,22.16,53503.73,53503.73
49488.05,42,4,Self_Employed,Tier_1,14846.42,3710.84,1889.66,6077.25,3171.91,2011.34,2402.25,2851.06,1923.02,4549.94,1413.72,11.1,4640.64,4640.64
15111.73,34,0,Professional,Tier_2,3022.35,0.0,332.85,1819.31,1002.29,399.94,513.28,677.53,457.21,0.0,261.04,9.07,1370.93,6625.92
12736.65,29,2,Professional,Tier_1,3820.99,0.0,510.18,1518.44,819.73,284.02,503.98,797.16,567.57,1139.11,178.76,5.05,643.18,2596.7
44131.57,28,0,Professional,Tier_2,8826.31,7116.6,1164.49,4775.92,2407.48,1797.29,1065.54,2392.7,1382.88,0.0,924.69,11.47,5062.87,12277.67
25088.94,27,1,Self_Employed,Tier_1,7526.68,0.0,608.19,3669.84,1755.2,1011.77,893.16,1720.79,821.84,2401.9,354.69,8.4,2108.41,4324.88
53111.73,34,3,Retired,Tier_2,10622.35,4260.11,2633.27,5671.59,2821.27,2450.93,2426.49,4039.54,2383.71,4432.5,1056.3,13.3,7064.72,10313.68
43806.73,62,0,Retired,Tier_1,13142.02,3366.65,2054.38,5675.97,2410.44,1758.91,877.38,2086.33,2088.7,0.0,1243.8,13.76,6028.84,9102.15
28302.05,33,4,Self_Employed,Tier_1,8490.62,0.0,1183.93,2914.4,1971.12,613.55,1168.34,1569.18,963.28,1952.23,624.73,7.85,2220.69,6850.66
15237.54,37,1,Self_Employed,Tier_2,3047.51,0.0,573.12,1661.8,966.71,636.65,672.12,763.94,722.28,1466.38,455.69,8.13,1238.81,4271.35
8929.14,22,2,Retired,Tier_3,1339.37,878.05,281.74,1039.06,599.24,261.42,186.13,585.25,291.39,533.65,128.98,6.99,623.86,2804.86
20988.73,58,2,Retired,Tier_2,4197.75,3924.89,619.02,2305.02,1223.94,473.14,692.05,1095.45,957.48,1520.58,368.98,9.67,2029.75,3610.43
59520.24,49,0,Retired,Tier_3,8928.04,0.0,1791.3,7094.02,3097.82,2933.55,1960.78,3404.59,1970.48,0.0,1730.53,10.75,6396.78,26609.13
35604.51,44,4,Student,Tier_2,7120.9,0.0,1195.55,4795.29,2783.88,1742.61,1654.72,2146.41,1132.99,2540.6,945.23,9.57,3405.69,9546.32
11074.07,21,4,Professional,Tier_2,2214.81,1532.71,335.11,1465.98,726.35,547.82,353.91,621.33,466.16,680.73,309.94,5.79,641.0,1819.22
34458.03,58,2,Student,Tier_3,5168.7,5728.82,921.48,4392.62,2197.78,891.3,1568.08,1940.89,1353.46,2635.68,565.55,9.77,3367.73,7093.66
40831.4,24,4,Student,Tier_2,8166.28,0.0,1934.17,4702.55,3185.83,1188.78,1083.61,1854.37,1640.03,2421.23,1103.99,13.12,5357.5,13550.56
14792.37,63,3,Self_Employed,Tier_1,4437.71,0.0,632.6,2104.32,1176.16,732.94,302.62,689.18,652.83,946.21,399.5,7.11,1052.47,2718.31
33925.86,31,0,Professional,Tier_3,5088.88,0.0,1331.11,4849.25,1752.59,1348.72,982.69,2555.5,1347.91,0.0,658.67,7.2,2441.99,14010.53
31430.05,56,0,Professional,Tier_1,9429.01,0.0,1046.04,3488.35,1872.91,978.68,1486.22,1390.99,1464.8,0.0,415.18,8.25,2592.95,9857.88
12023.0,41,4,Retired,Tier_2,2404.6,0.0,530.58,1784.3,831.07,457.74,349.48,864.56,483.84,996.19,351.56,8.32,1000.65,2969.08
39941.95,35,2,Self_Employed,Tier_1,11982.59,6304.24,991.78,4321.93,3067.85,1842.69,1097.49,2667.95,1256.04,3989.67,977.96,5.4,1441.78,1441.78
46984.84,55,3,Self_Employed,Tier_1,14095.45,0.0,1136.03,5305.99,3173.36,1954.44,1039.41,3324.99,1438.18,3431.19,1007.57,14.56,6842.77,11078.23
71352.93,56,3,Retired,Tier_2,14270.59,13734.21,3469.31,9730.27,5673.91,2068.7,2003.67,5636.41,2952.06,5170.39,2047.45,12.64,4595.96,4595.96
69702.7,57,3,Retired,Tier_1,20910.81,10703.58,3364.61,9489.23,4910.92,1621.54,1437.23,3105.01,2700.83,4783.56,1093.12,13.22,5582.24,5582.24
9964.83,18,1,Student,Tier_3,1494.72,0.0,399.14,1114.15,501.41,386.24,238.02,419.56,340.32,724.18,246.27,9.75,971.15,4100.83
14167.31,34,4,Retired,Tier_2,2833.46,974.48,481.25,1784.32,917.05,295.25,645.75,982.59,455.13,1206.37,289.62,8.5,1204.11,3302.05
45296.31,43,3,Retired,Tier_2,9059.26,3637.91,2114.86,4590.37,3563.19,954.99,1614.69,2101.97,1757.29,2422.13,609.51,14.14,6403.15,12870.13
45251.06,39,4,Self_Employed,Tier_2,9050.21,7033.22,1909.3,5826.38,2506.43,1513.99,1694.96,2880.48,1687.11,3968.55,981.35,12.28,5558.14,6199.09
45296.76,56,2,Student,Tier_2,9059.35,0.0,1950.65,6624.17,3536.32,1897.84,1281.59,2643.74,1555.02,4341.39,795.91,12.76,5778.47,11610.78
654180.02,35,2,Professional,Tier_2,130836.0,53807.67,25852.54,71195.18,37973.22,19972.86,30092.06,48804.36,25048.72,57928.03,14853.21,21.36,137816.17,137816.17
47366.24,55,2,Student,Tier_2,9473.25,8241.77,2257.1,4770.99,3665.67,960.76,1288.3,3433.09,2316.68,3049.86,1382.67,11.39,5396.26,6526.09
74414.43,45,1,Self_Employed,Tier_3,11162.16,0.0,2182.59,10345.11,5082.47,3668.14,1575.2,4412.88,3196.78,6131.39,1219.85,12.26,9122.68,25437.87
64353.98,38,2,Professional,Tier_3,9653.1,0.0,1801.44,9473.28,3927.76,1838.39,1830.26,3673.3,1964.03,3437.37,1571.65,13.61,8756.33,25183.42
50517.02,55,4,Student,Tier_1,15155.11,9191.57,1901.58,5748.27,3905.97,2275.02,2439.48,2868.42,2311.65,2918.73,1208.71,14.56,592.52,592.52
23312.32,50,0,Retired,Tier_3,3496.85,0.0,711.44,3366.65,1227.04,889.2,597.3,1476.58,794.99,0.0,257.6,5.03,1172.92,10494.66
55057.21,47,0,Student,Tier_2,11011.44,6175.16,1194.48,6759.5,3972.31,1816.08,2450.12,3334.67,2078.27,0.0,782.58,10.83,5962.71,15482.59
16166.44,59,4,Professional,Tier_3,2424.97,1735.46,789.88,2256.42,1096.14,516.65,654.18,980.78,789.52,1441.62,266.44,9.95,1608.7,3214.38
24822.3,25,0,Student,Tier_2,4964.46,0.0,1169.3,2856.56,1523.11,1077.55,1225.57,1769.5,839.52,0.0,267.75,5.69,1412.78,9128.98
20346.45,47,3,Student,Tier_2,4069.29,1385.94,413.29,2979.95,1344.53,665.47,769.33,1275.78,971.19,1233.25,436.03,8.57,1744.68,4802.42
32030.76,56,0,Student,Tier_1,9609.23,0.0,1474.83,3318.57,2334.44,1246.72,1086.7,2450.05,1144.33,0.0,689.85,8.57,2745.44,8676.04
191124.34,26,1,Retired,Tier_2,38224.87,0.0,6791.82,27502.86,10227.66,7509.47,4391.77,11965.89,8101.29,14097.62,3779.07,23.48,44883.2,58532.02
6735.45,50,2,Self_Employed,Tier_2,1347.09,1284.27,236.76,786.42,390.24,213.41,271.2,530.15,220.5,405.05,191.01,6.08,409.78,859.36
51946.04,60,0,Self_Employed,Tier_2,10389.21,0.0,1299.76,5206.08,3191.03,1147.01,1401.0,3957.28,2389.62,0.0,1331.96,14.42,7492.43,21633.09
8256.7,46,0,Self_Employed,Tier_2,1651.34,0.0,213.85,948.43,594.25,186.1,214.27,459.33,260.65,0.0,195.7,9.61,793.52,3532.77
20566.26,48,1,Student,Tier_2,4113.25,2530.99,584.65,2890.8,1584.76,939.81,557.37,1590.27,923.3,1133.8,392.28,6.2,1276.12,3325.0
71690.47,20,1,Professional,Tier_2,14338.09,0.0,2629.94,7512.69,5590.82,1885.0,1989.77,4107.42,2192.61,4617.89,1522.82,14.37,10301.15,25303.43
31583.08,55,0,Student,Tier_3,4737.46,4933.55,1089.09,4207.14,1939.4,1354.69,1388.34,1395.73,1484.96,0.0,733.91,7.68,2427.02,8318.8
12667.02,28,3,Student,Tier_3,1900.05,932.95,358.31,1807.67,807.3,302.61,441.8,636.93,631.61,1224.58,162.72,9.74,1233.27,3460.5
16927.75,22,0,Self_Employed,Tier_2,3385.55,0.0,747.88,1954.32,1307.14,817.83,789.83,828.41,690.51,0.0,481.38,9.96,1685.63,5924.89
51669.91,48,3,Self_Employed,Tier_3,7750.49,0.0,1578.44,6299.49,2670.14,1200.73,2372.6,2799.93,2433.82,3594.34,820.8,12.92,6673.43,20149.13
16724.99,37,2,Retired,Tier_2,3345.0,0.0,433.29,1682.73,1204.38,339.2,553.22,1169.79,636.55,1184.3,279.25,9.26,1549.41,5897.29
35671.94,21,4,Student,Tier_2,7134.39,4670.62,1155.97,3954.66,2421.33,1520.69,1070.65,2715.81,1653.59,3532.24,892.62,9.73,3472.5,4949.37
31113.91,25,2,Retired,Tier_1,9334.17,0.0,1281.18,3419.81,1725.75,1447.41,936.44,1763.21,1464.72,2741.38,472.51,7.26,2259.82,6527.32
17812.8,59,0,Retired,Tier_3,2671.92,0.0,529.21,2526.08,1318.42,566.97,419.88,1019.21,535.04,0.0,430.29,7.65,1363.06,7795.77
166726.15,52,0,Retired,Tier_2,33345.23,0.0,4927.97,24109.88,8711.62,3477.71,6363.0,7421.99,7505.13,0.0,2325.69,24.59,41005.89,68537.92
49815.82,30,3,Self_Employed,Tier_1,14944.75,8298.11,1169.36,6322.11,2678.86,2280.77,1076.04,3269.14,1606.09,3826.11,589.45,13.01,3755.03,3755.03
5936.28,22,1,Retired,Tier_2,1187.26,0.0,136.83,766.41,394.52,179.41,253.4,320.6,220.4,399.08,145.81,9.63,571.84,1932.58
34825.88,57,3,Student,Tier_2,6965.18,0.0,1002.59,3598.77,2062.83,1692.53,827.2,1493.14,1420.61,2906.81,353.23,5.35,1863.87,12502.99
17668.23,36,1,Retired,Tier_3,2650.23,0.0,734.78,2257.35,940.38,774.79,776.58,1352.05,724.32,1038.11,360.04,8.15,1440.0,6059.59
59331.72,35,1,Self_Employed,Tier_2,11866.34,8287.8,2143.97,6693.55,4211.94,2230.94,2728.94,2738.02,2163.92,3977.06,1684.31,12.63,7492.25,10604.93
15913.71,50,1,Student,Tier_2,3182.74,0.0,712.11,1895.18,871.42,654.12,488.4,800.92,613.46,1151.37,296.82,7.83,1245.91,5247.17
27368.92,21,1,Student,Tier_2,5473.78,2927.89,1137.14,3378.01,2173.42,1064.27,974.1,1227.61,1146.99,2451.05,640.91,5.11,1399.89,4773.74
44933.66,35,0,Professional,Tier_2,8986.73,0.0,1758.29,5805.27,3510.59,1864.17,1188.9,2462.92,2174.46,0.0,531.59,11.3,5077.38,16650.74
59967.43,63,4,Self_Employed,Tier_1,17990.23,0.0,1456.16,7536.76,3727.47,2141.88,2096.74,4414.6,2141.58,3827.87,1683.74,13.09,7847.03,12950.4
11484.06,41,4,Professional,Tier_2,2296.81,0.0,544.91,1219.63,831.65,433.12,414.86,665.98,424.82,809.94,153.43,9.63,1105.62,3688.91
22956.39,60,2,Self_Employed,Tier_3,3443.46,0.0,479.59,2856.03,1703.5,788.88,506.68,1148.74,720.57,2018.41,367.15,9.6,2204.63,8923.37
20516.74,46,2,Self_Employed,Tier_1,6155.02,0.0,999.7,2336.13,1369.91,641.84,593.29,1497.56,637.27,1564.87,485.88,5.39,1106.79,4235.27
17788.18,48,2,Self_Employed,Tier_3,2668.23,0.0,784.54,2557.43,1321.85,371.95,860.52,1111.18,677.86,1200.15,381.93,5.68,1010.07,5852.55
123169.42,45,3,Professional,Tier_2,24633.88,0.0,3395.6,13313.55,9097.63,2859.84,4474.93,6300.62,4329.28,10008.74,3164.9,21.24,26164.58,41590.44
41478.81,26,2,Retired,Tier_1,12443.64,5899.91,2055.9,5502.87,3302.84,959.89,943.06,2612.15,1251.67,3978.19,1241.75,14.95,1286.96,1286.96
10940.7,62,2,Self_Employed,Tier_1,3282.21,2180.85,365.96,1532.7,641.85,376.43,400.27,649.54,337.11,1085.88,113.71,9.0,0.0,-25.8
62520.03,43,2,Student,Tier_1,18756.01,0.0,2759.49,6507.21,4771.09,2732.07,2483.78,4370.27,2878.58,3627.42,1106.04,13.77,8608.59,12528.06
163845.24,64,0,Student,Tier_2,32769.05,0.0,7858.77,20945.94,11481.59,6663.47,5321.6,9468.12,7183.44,0.0,3156.65,21.93,35924.6,58996.62
68523.01,19,2,Self_Employed,Tier_1,20556.9,0.0,2393.46,7661.37,3782.27,1795.89,3005.42,5460.14,2778.38,6102.96,814.12,12.04,8247.7,14172.09
8896.89,23,4,Self_Employed,Tier_1,2669.07,1355.89,343.43,971.98,487.39,380.91,379.4,441.38,417.92,875.18,153.0,5.05,421.36,421.36
20364.84,46,0,Self_Employed,Tier_2,4072.97,0.0,807.3,2279.22,1499.35,945.93,557.52,1275.15,619.1,0.0,567.2,6.24,1271.24,7741.11
82659.21,43,1,Retired,Tier_2,16531.84,0.0,3100.03,9655.61,5144.77,2608.35,2828.21,4313.18,3990.47,8259.47,1228.81,10.68,8831.81,24998.47
17031.45,45,3,Self_Employed,Tier_2,3406.29,0.0,435.49,2416.3,1299.59,660.85,641.23,1170.06,828.12,1461.72,470.34,5.03,856.0,4241.46
42787.8,24,0,Retired,Tier_1,12836.34,5368.51,1230.47,4943.6,2799.38,1588.15,1850.3,3231.87,1433.72,0.0,800.04,12.39,5302.14,6705.42
55751.52,51,0,Retired,Tier_1,16725.46,9940.86,1294.4,8324.7,3301.83,2655.37,1772.18,3382.32,1942.19,0.0,598.59,13.91,5813.61,5813.61
14291.33,62,4,Self_Employed,Tier_2,2858.27,0.0,472.62,1435.3,1080.64,636.67,481.6,624.25,550.46,1026.0,286.07,6.22,888.82,4839.45
28604.87,27,2,Self_Employed,Tier_2,5720.97,0.0,731.09,4035.71,2214.43,665.5,709.04,1412.07,1129.21,1854.91,557.35,6.32,1809.15,9574.6
2243.83,58,1,Retired,Tier_2,448.77,270.67,56.67,241.46,144.23,112.11,45.42,103.62,96.2,139.09,46.86,8.78,197.07,538.73
13219.42,57,4,Professional,Tier_2,2643.88,0.0,310.16,1831.31,855.14,623.11,602.04,734.93,432.3,845.96,209.24,5.86,775.11,4131.34
24511.51,64,4,Retired,Tier_3,3676.73,0.0,801.44,3227.6,1898.68,551.02,874.44,1936.24,925.98,1235.51,407.84,8.6,2108.82,8976.03
11055.97,39,0,Student,Tier_1,3316.79,0.0,251.83,1432.81,665.8,542.89,473.28,830.92,349.74,0.0,186.46,9.64,1066.08,3005.46
110733.5,44,1,Self_Employed,Tier_2,22146.7,0.0,4638.17,12241.45,7647.55,2366.38,3606.6,8122.25,4252.94,8898.51,3185.45,19.73,21852.97,33627.5
9555.19,56,4,Professional,Tier_2,1911.04,0.0,449.13,1292.74,490.12,418.99,302.17,703.09,350.2,669.3,156.25,5.48,523.84,2812.17
21097.65,39,3,Professional,Tier_1,6329.3,0.0,620.23,2634.07,1687.24,813.37,1037.7,1114.5,752.66,1815.94,424.56,5.38,1135.97,3868.08
33307.74,36,3,Self_Employed,Tier_2,6661.55,0.0,1504.93,4866.84,1800.73,1113.54,1582.7,2326.78,1388.71,2169.8,683.83,5.54,1846.49,9208.33
95032.22,53,4,Professional,Tier_1,28509.67,0.0,3579.73,10529.65,5258.63,2248.25,3586.9,3858.92,3137.31,6602.46,1239.11,10.25,9737.61,26481.58
9511.56,26,0,Student,Tier_2,1902.31,0.0,306.05,1363.09,519.36,310.65,273.67,519.36,377.07,0.0,276.12,9.78,930.12,3663.88
76075.66,36,3,Self_Employed,Tier_1,22822.7,8963.7,3375.24,10433.01,3911.02,2232.64,3261.13,5097.03,2825.98,7104.96,1532.69,10.75,4515.56,4515.56
30246.6,19,0,Retired,Tier_3,4536.99,0.0,1319.79,3167.95,2216.33,1437.4,908.56,1475.66,951.22,0.0,644.84,6.19,1871.62,13587.87
13680.76,45,2,Self_Employed,Tier_1,4104.23,0.0,659.55,1731.23,869.0,472.35,374.45,691.73,529.07,989.1,327.19,5.76,787.75,2932.87
43418.26,56,2,Student,Tier_2,8683.65,0.0,2093.59,5857.27,2777.08,1344.96,903.72,2902.68,2155.7,3940.41,490.3,14.68,6372.41,12268.92
35178.85,39,0,Professional,Tier_1,10553.66,4700.7,1439.41,3659.81,2785.52,1215.13,1415.18,2183.43,1444.62,0.0,785.69,8.66,3044.81,4995.7
18560.28,23,4,Self_Employed,Tier_1,5568.08,1819.9,879.32,2196.4,1050.05,708.08,406.43,1224.23,772.59,1342.74,331.26,6.25,1159.31,2261.17
31722.91,64,2,Student,Tier_2,6344.58,1926.19,686.64,4376.03,1639.9,1368.96,745.59,2001.51,997.56,2350.74,566.88,5.78,1834.99,8718.33
22041.93,24,2,Retired,Tier_2,4408.39,0.0,566.32,2691.52,1504.12,620.37,1006.13,1718.97,797.74,2120.45,648.01,9.44,2080.44,5959.91
32851.96,23,3,Student,Tier_2,6570.39,0.0,958.81,3630.14,2076.4,931.56,1170.45,2586.56,1368.79,2727.66,913.68,6.63,2179.55,9917.52
50952.91,50,4,Self_Employed,Tier_2,10190.58,0.0,2230.91,5492.46,2855.24,2424.57,1235.54,2581.36,1955.27,3760.45,1397.97,14.2,7234.82,16828.57
106698.9,31,0,Student,Tier_3,16004.83,0.0,2271.7,15086.72,6855.28,3528.31,2649.52,6972.33,3710.4,0.0,2946.91,17.85,19047.76,46672.9
11144.49,18,2,Retired,Tier_2,2228.9,0.0,476.29,1151.69,619.92,366.91,503.04,696.54,348.35,736.34,242.54,8.1,903.03,3773.98
165277.2,42,4,Self_Employed,Tier_1,49583.16,17611.84,6630.16,17532.05,13004.99,7163.81,5048.77,6954.59,6353.49,14568.4,2484.14,20.0,18341.8,18341.8
6293.56,23,2,Professional,Tier_3,944.03,0.0,291.62,892.63,483.63,171.09,276.96,285.84,293.29,352.25,115.45,8.35,525.62,2186.76
26569.64,45,3,Self_Employed,Tier_3,3985.45,0.0,569.02,3548.8,1745.15,675.8,866.34,1470.87,1222.84,2229.91,503.86,6.81,1808.4,9751.61
48031.22,35,4,Retired,Tier_2,9606.24,0.0,1856.09,5368.77,3048.99,2141.67,1042.19,2537.25,2031.36,3661.13,590.08,10.75,5161.18,16147.44
37561.92,44,1,Retired,Tier_1,11268.58,0.0,863.78,4068.09,2195.47,1222.23,1183.17,1960.11,1432.87,3713.78,969.66,7.43,2790.22,8684.19
18229.44,19,3,Self_Employed,Tier_1,5468.83,0.0,395.43,1925.1,1307.22,684.44,791.66,864.76,810.28,1711.91,298.06,5.8,1057.76,3971.76
25398.74,57,0,Retired,Tier_2,5079.75,0.0,1229.99,2601.31,1374.95,564.44,1264.94,2004.93,1108.44,0.0,535.55,9.06,2301.47,9634.45
20222.52,38,4,Student,Tier_2,4044.5,3226.62,539.37,2235.73,1458.66,701.33,473.03,1517.95,713.71,1425.97,546.57,6.68,1351.71,3339.06
18722.12,40,2,Student,Tier_1,5616.64,2305.34,480.67,2590.77,1192.26,554.48,473.39,786.89,777.2,1452.09,212.75,8.11,1518.16,2279.65
59197.49,19,4,Professional,Tier_2,11839.5,10548.95,2737.39,7739.25,3963.4,2048.03,2888.77,4729.55,2861.18,5223.33,1005.48,11.31,3612.64,3612.64
39917.3,33,0,Self_Employed,Tier_1,11975.19,3086.67,1172.59,5426.45,2819.46,1578.72,1866.26,1639.83,1468.93,0.0,1121.7,6.51,2599.87,7761.49
17233.75,21,4,Professional,Tier_3,2585.06,1435.73,782.72,2562.47,1239.16,441.17,691.25,751.56,531.27,915.64,239.79,5.02,865.9,5057.93
61613.27,51,2,Student,Tier_2,12322.65,9035.37,2471.03,7475.24,4337.88,2088.86,1939.52,4086.96,2732.97,4963.78,1191.05,10.01,6168.43,8967.96
38360.83,22,3,Professional,Tier_3,5754.13,0.0,985.39,5611.28,2272.66,1726.27,1537.97,1786.39,1894.98,3296.51,755.49,5.26,2017.67,12739.77
57482.87,51,3,Retired,Tier_2,11496.57,0.0,2045.64,5969.42,3131.24,1715.1,1350.89,2655.06,2439.53,3885.44,842.48,10.88,6254.88,21951.49
49645.14,39,2,Self_Employed,Tier_2,9929.03,8577.17,1977.21,6921.17,2926.26,1207.83,1092.18,2338.22,2210.23,3464.07,1218.44,12.96,6431.67,7783.33
15456.06,63,1,Self_Employed,Tier_1,4636.82,0.0,644.28,2026.07,853.73,531.79,692.52,1235.03,627.09,1077.14,279.55,5.12,790.98,2852.03
19164.36,37,1,Self_Employed,Tier_2,3832.87,2957.57,660.38,2528.9,1452.32,424.21,603.04,1137.01,694.45,1716.84,523.26,8.56,1640.05,2633.52
54545.34,56,3,Student,Tier_1,16363.6,6360.06,1671.96,5459.55,2833.72,1309.18,2300.61,3370.9,2395.59,5229.57,659.68,13.33,6590.92,6590.92
48886.12,64,0,Retired,Tier_3,7332.92,0.0,2369.33,5385.71,3283.09,1264.63,1486.05,3230.03,1572.08,0.0,686.37,14.52,7100.24,22275.91
29502.53,30,4,Student,Tier_1,8850.76,5383.84,959.51,4357.23,2291.68,1395.31,1415.62,2200.1,1019.35,2657.01,358.46,8.06,0.0,-1386.34
32952.24,61,2,Retired,Tier_3,4942.84,0.0,1343.2,4368.1,2610.62,1317.19,1538.04,1910.33,1349.08,2123.21,342.3,5.15,1697.85,11107.33
83373.4,51,0,Retired,Tier_2,16674.68,12616.37,3761.12,12151.65,6383.48,1866.83,3203.81,4453.52,3769.95,0.0,1035.73,12.33,10277.53,17456.26
18689.1,61,4,Self_Employed,Tier_1,5606.73,3274.76,468.44,2001.33,1214.94,524.82,741.86,747.75,576.62,1001.78,556.22,7.1,1326.43,1973.84
46473.18,23,3,Student,Tier_2,9294.64,0.0,1602.76,5910.49,3179.31,2280.23,1831.35,2060.65,1795.16,3444.31,1150.12,10.58,4916.65,13924.16
25519.51,46,2,Professional,Tier_2,5103.9,0.0,933.08,2875.82,1389.03,1201.67,560.2,1575.68,854.33,2155.08,491.05,7.24,1847.46,8379.68
25205.25,50,0,Professional,Tier_2,5041.05,4677.56,935.16,3740.93,1420.58,514.45,1119.45,1973.52,792.12,0.0,457.61,7.8,1965.5,4532.82
72256.25,18,4,Self_Employed,Tier_1,21676.88,0.0,1768.18,9993.76,4092.11,2087.93,3180.26,4481.5,2347.57,6138.77,1887.76,12.3,8885.66,14601.54
58063.11,64,3,Student,Tier_1,17418.93,0.0,1206.38,8610.38,3834.24,2398.59,2611.59,4468.75,2210.57,3352.37,1366.75,12.16,7061.0,10584.55
57512.66,24,3,Retired,Tier_2,11502.53,0.0,2297.75,5845.95,3832.07,1959.15,1549.78,4467.29,2443.34,5187.99,1343.17,12.69,7297.46,17083.63
85249.34,39,4,Self_Employed,Tier_2,17049.87,11038.97,3294.24,9484.31,4815.62,3568.5,3514.86,3685.64,3915.09,6818.9,2397.92,13.17,11229.66,15665.43
30508.35,49,1,Professional,Tier_3,4576.25,4217.82,1251.02,4447.09,1699.62,1495.42,1246.91,2168.68,1324.09,2454.8,521.21,7.06,2153.08,5105.44
51767.36,31,1,Professional,Tier_2,10353.47,7766.83,1381.73,5587.83,3760.44,1353.62,1503.26,2808.88,2090.88,4334.15,1015.0,13.03,6745.28,9811.28
23405.8,41,4,Retired,Tier_1,7021.74,4583.91,705.26,3127.68,1343.48,645.82,822.49,1812.88,872.03,1817.42,364.18,6.79,288.92,288.92
38881.96,36,4,Student,Tier_1,11664.59,0.0,1443.0,5685.69,2625.15,1802.83,1007.74,3061.86,1596.91,2354.09,1010.0,7.2,2798.52,6630.11
27033.66,44,4,Professional,Tier_1,8110.1,4620.02,587.46,2719.53,1519.77,542.03,918.27,1203.35,1141.23,1865.69,490.83,6.51,1760.25,3315.39
32420.6,40,3,Student,Tier_2,6484.12,1790.9,849.26,4109.56,2116.48,1085.39,813.48,1329.62,1368.84,2260.7,788.24,8.51,2759.12,9424.02
48294.76,62,2,Student,Tier_3,7244.21,5523.96,2242.03,6297.06,3313.94,1406.09,2098.67,2105.91,2061.85,3658.56,900.48,12.67,6120.01,11441.98
15589.86,38,3,Professional,Tier_2,3117.97,2810.92,383.91,2162.86,1236.14,715.29,352.77,936.22,508.6,1465.91,225.37,7.73,1204.48,1673.9
159989.34,61,3,Professional,Tier_2,31997.87,0.0,3987.84,22200.59,8562.92,5176.27,4689.31,7470.3,7555.06,15057.04,4673.21,16.28,26046.7,48618.93
13415.13,46,1,Self_Employed,Tier_1,4024.54,0.0,558.51,1710.52,954.7,462.75,510.73,536.95,471.81,1235.81,278.56,5.63,754.92,2670.25
11357.14,18,4,Student,Tier_3,1703.57,629.82,528.16,1638.79,818.05,466.07,461.9,881.35,560.21,593.11,129.14,7.75,880.73,2946.98
75768.76,48,3,Self_Employed,Tier_1,22730.63,0.0,3722.42,8576.52,4293.69,2487.43,3736.41,5323.1,3013.31,6699.68,953.55,13.19,9992.91,14232.03
