Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
29178.38,53,2,Self_Employed,Tier_1,8753.51,0.0,594.71,3061.04,1498.59,597.46,1320.65,2204.69,919.48,2116.95,325.62,7.55,2201.73,7785.68,619.17,116.39,164.12,74.04,145.71,7.44,13.18,92.74
11778.25,61,1,Student,Tier_1,3533.48,0.0,352.46,1691.66,739.37,286.26,437.32,769.64,544.34,1014.74,162.42,9.0,1059.73,2246.56,135.14,171.86,19.94,77.02,52.03,0.92,30.0,10.76
74847.72,61,4,Professional,Tier_2,14969.54,0.0,1912.99,9718.61,4131.41,2628.29,1533.13,3804.38,3031.71,5526.45,2170.26,12.19,9127.51,25420.96,2326.45,268.59,700.04,112.45,1021.18,24.78,218.8,278.56
54748.16,48,1,Professional,Tier_1,16424.45,0.0,2251.94,5969.26,2810.43,1797.27,2646.39,4017.78,1720.64,4873.44,556.57,13.14,7191.36,11679.98,1126.75,777.58,181.49,472.18,1204.52,16.71,154.31,131.49
56487.7,59,2,Self_Employed,Tier_1,16946.31,6499.08,2191.04,7164.96,3471.32,1247.13,1534.79,3358.89,2733.46,3693.34,1567.85,12.75,6079.53,6079.53,1265.9,930.83,218.24,253.96,334.82,91.65,37.24,183.65
14493.31,61,3,Self_Employed,Tier_1,4347.99,0.0,713.57,1895.23,1017.21,307.75,512.48,642.92,457.29,1034.24,220.79,8.78,1271.97,3343.84,335.58,157.4,79.85,32.09,146.12,10.25,0.25,55.96
92151.4,60,3,Retired,Tier_3,13822.71,0.0,3927.21,13165.17,7110.06,3629.76,2986.46,7156.3,3907.24,8200.1,2309.73,14.05,12945.81,25936.66,2679.0,1952.77,763.24,191.94,1547.18,55.27,35.37,495.22
9773.91,60,0,Retired,Tier_2,1954.78,0.0,311.23,1300.04,498.31,250.12,289.57,532.72,414.1,0.0,128.84,8.49,830.04,4094.2,98.09,100.92,18.73,66.33,62.97,14.37,0.0,33.24
47975.14,64,3,Student,Tier_2,9595.03,4989.79,1346.42,5957.81,3559.26,2305.32,1266.94,3437.31,2070.53,4561.2,645.19,12.0,5757.08,8240.34,792.24,418.07,583.09,244.23,871.75,57.01,85.41,185.54
173046.77,23,0,Retired,Tier_2,34609.35,0.0,3744.0,22522.23,9437.52,6470.91,7193.01,12142.74,7967.35,0.0,4602.97,23.36,40421.09,64356.68,5875.47,1075.24,761.14,1108.3,3536.97,180.6,0.0,1047.04
13582.31,46,2,Retired,Tier_2,2716.46,0.0,379.31,1449.14,833.01,331.87,318.53,887.78,610.08,1210.67,208.66,6.46,877.24,4636.81,332.55,98.57,53.94,23.7,169.53,12.86,23.86,52.84
19070.82,44,0,Self_Employed,Tier_2,3814.16,0.0,485.72,2140.12,1324.14,803.55,876.52,1024.19,614.94,0.0,430.0,7.5,1429.64,7557.48,606.96,245.95,68.41,165.34,240.32,22.24,0.0,47.53
32489.55,60,0,Student,Tier_1,9746.86,3646.06,1467.64,4108.93,1897.52,1407.39,1330.91,2311.06,1434.18,0.0,438.71,7.37,2394.72,4700.3,869.65,431.46,407.01,351.82,506.74,61.06,0.0,129.3
20053.76,19,0,Professional,Tier_2,4010.75,0.0,597.11,2219.77,1550.13,775.56,764.7,1523.5,611.5,0.0,477.96,5.28,1058.26,7522.77,615.96,208.86,128.87,66.86,179.59,15.61,0.0,108.15
8676.92,39,1,Self_Employed,Tier_1,2603.08,1185.41,351.51,1295.2,573.6,361.43,320.53,680.42,406.55,829.88,96.18,7.26,0.0,-26.86,165.21,161.94,18.93,41.98,186.36,19.51,14.29,13.62
31691.48,26,0,Professional,Tier_2,6338.3,0.0,1249.81,4038.61,2178.66,1539.56,1069.89,1692.61,1174.57,0.0,629.15,5.58,1768.65,11780.31,397.68,394.96,248.29,145.42,180.75,7.83,0.0,123.17
12824.46,28,4,Retired,Tier_3,1923.67,0.0,279.32,1374.19,711.3,331.19,306.58,802.51,578.76,1209.14,202.0,5.26,675.02,5105.81,244.33,106.17,22.72,21.78,57.57,27.18,29.63,41.16
43819.17,33,2,Retired,Tier_1,13145.75,3113.68,906.05,6403.7,2775.56,1924.65,1718.77,3138.43,1676.39,4273.15,602.84,11.44,4140.2,4140.2,888.46,786.27,489.03,417.88,830.82,68.97,128.76,114.25
14377.41,62,1,Retired,Tier_2,2875.48,0.0,479.51,1947.76,719.55,467.25,432.14,1145.31,432.78,1333.62,151.51,6.5,935.18,4392.49,380.61,126.58,67.51,39.2,156.46,8.23,59.99,36.41
103662.96,30,4,Professional,Tier_1,31098.89,0.0,4952.41,10567.82,6750.34,3463.87,4568.49,6077.87,4240.85,7266.38,1527.21,22.57,23148.84,23148.84,1785.02,1946.92,428.08,1350.34,310.83,109.91,112.9,157.81
16032.13,35,2,Student,Tier_3,2404.82,0.0,628.11,1894.52,1039.95,620.95,549.72,777.13,606.78,1182.5,332.75,7.7,1234.45,5994.89,154.45,154.28,146.41,114.17,93.88,30.04,47.83,18.99
23185.99,42,1,Self_Employed,Tier_2,4637.2,0.0,1059.75,2812.28,1430.23,751.43,876.49,1755.84,861.64,1436.41,394.03,9.76,2262.36,7170.69,670.67,360.84,65.68,71.49,250.87,38.34,29.23,41.29
57513.01,50,2,Retired,Tier_3,8626.95,0.0,1226.14,7273.59,3900.74,1235.68,2551.41,4158.58,2170.81,3738.12,1205.01,12.54,7209.45,21425.97,367.56,1152.39,78.25,443.03,1129.2,28.69,146.83,97.85
11206.63,27,3,Retired,Tier_2,2241.33,935.3,351.33,1297.72,812.26,256.23,331.73,853.98,500.38,687.42,288.54,6.26,701.04,2650.43,386.71,196.05,61.94,41.28,88.79,18.66,10.91,38.91
35987.27,47,2,Student,Tier_1,10796.18,2368.72,783.3,4897.41,1858.77,1518.39,930.27,1513.0,1351.22,2104.88,980.24,9.92,3568.33,6884.88,1321.04,484.79,321.89,136.69,350.41,40.78,90.1,195.46
85362.9,18,3,Self_Employed,Tier_3,12804.44,12629.01,2580.53,10867.25,4970.89,2204.79,3397.41,4128.24,3926.66,4693.09,1354.2,13.37,11411.35,21806.39,2838.5,461.98,123.27,941.16,1150.57,32.62,34.67,147.44
8291.33,50,3,Student,Tier_2,1658.27,480.44,236.51,848.65,452.07,253.08,382.99,433.9,274.12,660.53,135.03,6.09,505.07,2475.74,48.91,79.27,30.59,103.55,90.06,2.63,23.69,24.27
34775.2,32,2,Student,Tier_2,6955.04,0.0,1656.84,3614.38,2013.12,835.54,1581.1,2233.97,1135.94,2444.26,887.01,5.83,2025.73,11417.99,1079.92,305.56,157.65,114.65,286.29,16.69,54.0,82.17
36932.93,46,3,Retired,Tier_2,7386.59,0.0,1645.18,4300.76,2023.86,1265.11,1809.97,2737.55,1145.11,2817.56,976.18,5.9,2178.25,10825.06,1177.44,133.74,261.21,539.08,193.56,36.1,69.32,93.3
56073.07,19,1,Retired,Tier_1,16821.92,0.0,2477.97,7433.28,4153.1,1370.6,1855.88,4034.24,2155.1,5009.59,1162.08,11.5,6447.79,9599.32,2168.43,225.82,326.32,364.2,279.91,58.81,203.5,62.51
11152.2,28,3,Student,Tier_2,2230.44,0.0,231.37,1476.66,577.32,541.34,478.66,591.6,483.33,951.28,304.23,8.45,942.33,3285.98,358.7,93.78,101.89,74.17,37.09,22.34,25.71,24.82
10431.52,51,0,Professional,Tier_2,2086.3,0.0,367.56,1140.55,560.62,515.25,509.98,739.78,495.04,0.0,107.95,5.01,522.7,3908.49,91.7,125.34,109.42,37.59,121.22,1.31,0.0,27.08
45547.27,58,1,Retired,Tier_3,6832.09,6775.58,1043.78,6587.71,3100.29,1100.42,1788.02,2958.79,2267.24,2380.23,643.06,13.36,6086.69,10070.06,1853.5,191.99,209.99,287.76,152.42,69.47,81.33,128.71
38045.59,36,1,Self_Employed,Tier_1,11413.68,0.0,1748.98,4782.51,3036.25,1479.35,1326.21,2029.58,1758.77,3335.54,871.41,8.4,3195.65,6263.31,971.14,625.64,254.01,134.6,144.43,16.25,14.75,260.25
36656.53,19,1,Retired,Tier_2,7331.31,0.0,1230.34,4729.5,2844.73,1682.46,1551.31,1608.68,1734.25,2019.61,1013.57,9.69,3551.38,10910.79,578.07,569.65,453.61,262.05,144.38,0.98,78.87,178.32
39581.27,37,0,Professional,Tier_3,5937.19,7755.89,907.01,5520.3,2709.27,1341.55,1009.67,2593.68,1809.26,0.0,547.1,7.28,2882.85,9450.34,468.8,709.25,333.8,203.0,137.3,16.47,0.0,105.63
17412.31,58,0,Professional,Tier_1,5223.69,0.0,862.08,1841.35,1078.94,355.85,608.49,1141.94,791.74,0.0,356.53,8.62,1500.95,5151.71,508.75,62.05,100.94,129.46,130.73,30.94,0.0,68.1
36125.55,48,0,Student,Tier_1,10837.66,0.0,1034.75,4558.98,2225.6,789.83,1356.63,1644.01,1168.01,0.0,902.43,7.67,2771.9,11607.65,1286.68,142.27,111.34,403.1,219.22,7.73,0.0,256.29
37926.7,21,0,Student,Tier_1,11378.01,6955.02,985.76,5111.41,2881.59,1501.69,1535.81,2969.4,1463.24,0.0,472.01,8.94,2672.77,2672.77,994.68,583.51,123.69,273.72,339.52,11.78,0.0,36.04
16940.65,46,0,Professional,Tier_2,3388.13,0.0,625.74,1867.17,864.38,673.03,416.57,715.86,622.86,0.0,405.8,7.75,1312.37,7361.12,467.79,172.39,162.43,90.15,139.54,9.29,0.0,114.13
133462.03,47,4,Self_Employed,Tier_2,26692.41,0.0,4609.0,14502.33,7832.47,5264.55,3892.28,9100.46,5425.46,11095.51,3146.48,16.78,22392.51,41901.07,4263.8,1974.06,332.3,503.67,1361.77,238.35,552.12,454.83
43827.6,30,4,Student,Tier_3,6574.14,0.0,1237.46,6434.36,2376.79,1579.05,1272.31,3447.94,1791.42,4035.75,608.86,11.29,4949.3,14469.53,1641.31,533.07,145.08,300.05,436.85,71.62,37.21,125.4
11566.98,32,0,Professional,Tier_2,2313.4,0.0,487.2,1607.5,649.18,557.35,392.31,783.33,539.05,0.0,285.77,9.36,1083.08,3951.9,385.24,190.21,139.71,60.49,49.43,5.44,0.0,26.25
50726.08,37,1,Self_Employed,Tier_2,10145.22,0.0,1455.05,5140.14,2657.05,2049.09,1735.12,3513.55,1641.83,3268.22,1209.43,10.14,5144.01,17911.39,1106.23,497.71,554.8,504.84,280.93,68.5,113.0,216.29
13755.68,51,3,Self_Employed,Tier_3,2063.35,0.0,417.5,1652.48,794.35,276.83,505.54,575.29,629.93,1262.69,226.53,7.81,1075.0,5351.18,384.79,152.81,25.59,42.88,94.92,3.16,60.23,56.45
56309.6,45,3,Professional,Tier_1,16892.88,0.0,2308.63,6147.83,3223.14,2112.1,2558.36,4031.31,2704.74,4189.68,958.7,14.54,8189.45,11182.24,1760.6,582.78,581.19,412.62,272.43,41.62,145.78,66.79
75798.15,37,4,Professional,Tier_2,15159.63,7498.87,2815.32,8779.33,4381.17,3108.57,3288.14,3343.6,2558.42,7310.32,1388.71,13.04,9882.84,16166.07,935.79,1103.01,719.06,754.11,940.98,6.17,31.25,200.62
15559.19,42,0,Self_Employed,Tier_2,3111.84,1279.14,445.98,1779.27,882.73,448.71,355.17,694.01,733.38,0.0,380.4,5.87,913.0,5448.57,346.95,121.15,77.9,18.65,164.05,22.0,0.0,80.22
64838.42,44,2,Self_Employed,Tier_1,19451.53,0.0,3091.67,9723.59,3679.41,2755.42,1316.03,3604.8,2289.18,5522.4,1007.25,10.92,7082.79,12397.15,1030.2,418.37,444.4,319.7,886.4,9.12,55.02,243.49
41738.42,47,3,Professional,Tier_3,6260.76,0.0,1734.85,6209.74,3110.27,1748.45,939.95,2479.08,1407.53,2153.1,953.53,11.5,4801.08,14741.15,1256.45,784.51,488.93,184.34,644.32,62.38,91.49,156.9
57907.42,58,3,Professional,Tier_2,11581.48,11236.93,1683.18,6049.11,4163.86,1566.83,2176.57,3112.67,2004.17,3980.51,1192.55,10.18,5895.2,9159.56,506.04,457.57,428.81,529.61,188.68,37.97,10.05,199.47
136815.29,37,1,Retired,Tier_3,20522.29,0.0,6277.03,15328.21,9653.34,6821.5,4110.41,6937.69,4469.73,10396.36,4074.68,19.43,26582.45,48224.04,1113.95,2525.29,852.83,331.19,1319.33,6.3,137.64,299.48
24652.71,18,3,Self_Employed,Tier_3,3697.91,2873.8,724.37,3426.36,1408.88,839.07,1078.74,1241.72,1131.84,2338.93,685.85,9.89,2439.22,5205.25,753.59,89.05,156.82,249.16,259.81,45.37,10.99,103.89
16415.21,52,4,Student,Tier_2,3283.04,0.0,808.77,2161.18,1115.58,519.04,656.63,1147.24,726.56,925.58,443.22,8.4,1378.19,4628.38,355.32,301.38,96.5,150.85,162.48,15.54,10.06,130.15
14725.58,60,0,Retired,Tier_3,2208.84,0.0,695.64,1530.22,1067.1,422.53,383.28,1140.31,475.82,0.0,172.47,9.71,1429.56,6629.35,345.39,228.87,44.68,88.19,88.88,21.71,0.0,23.67
15619.95,41,0,Retired,Tier_2,3123.99,0.0,500.33,1600.9,879.6,665.93,415.79,1007.02,481.87,0.0,389.52,9.59,1497.37,6555.0,443.25,191.35,80.09,55.48,267.81,8.92,0.0,84.94
28205.47,42,3,Self_Employed,Tier_3,4230.82,2901.23,1125.18,3052.97,1763.65,621.19,1235.64,2179.15,1292.25,2486.74,521.33,6.0,1692.01,6795.34,739.88,218.54,174.64,171.72,195.65,33.14,108.25,119.85
39413.92,57,2,Self_Employed,Tier_1,11824.17,0.0,1421.51,4794.88,2647.92,1890.37,1571.67,1681.01,1883.16,2164.54,1046.69,9.36,3687.56,8487.98,1109.05,476.56,404.27,190.41,179.58,80.05,61.26,119.37
37432.9,29,4,Retired,Tier_1,11229.87,0.0,1665.91,5362.56,2153.47,1165.8,1142.51,2663.43,1237.11,3414.17,1046.45,8.59,3214.08,6351.63,1567.12,561.48,67.16,184.02,215.0,9.14,17.08,121.91
58145.24,28,3,Self_Employed,Tier_1,17443.57,0.0,2667.25,6896.81,4179.79,2814.73,2779.03,3362.52,2404.66,4272.19,703.45,11.98,6966.2,10621.25,1459.8,695.68,561.0,284.83,271.09,103.59,125.82,175.46
30313.67,47,4,Self_Employed,Tier_1,9094.1,0.0,1179.47,3461.75,2043.22,1220.6,958.76,1346.75,1249.43,3009.25,754.35,8.73,2646.73,5996.0,650.21,199.48,315.02,88.14,158.69,12.87,65.45,179.33
95968.94,30,2,Student,Tier_2,19193.79,0.0,3518.95,11034.91,5677.55,3572.36,2220.87,7326.03,3976.89,5328.78,1178.72,14.22,13647.06,32940.1,1754.07,1663.85,452.28,264.76,2139.13,150.25,95.27,328.96
24275.6,64,4,Professional,Tier_1,7282.68,1672.79,732.68,3189.85,1477.83,1123.78,637.93,1309.91,753.65,1950.4,303.82,5.27,1279.09,3840.29,358.44,341.17,126.83,133.08,164.92,31.26,29.0,75.54
264365.53,42,4,Retired,Tier_1,79309.66,0.0,12425.47,31318.6,16117.45,12301.38,7328.98,17148.47,7984.91,24201.14,2725.73,22.16,53503.73,53503.73,1798.49,1582.11,771.39,1944.42,4239.81,103.63,943.38,385.31
49488.05,42,4,Self_Employed,Tier_1,14846.42,3710.84,1889.66,6077.25,3171.91,2011.34,2402.25,2851.06,1923.02,4549.94,1413.72,11.1,4640.64,4640.64,689.29,791.21,368.53,591.1,291.53,58.76,103.63,157.56
15111.73,34,0,Professional,Tier_2,3022.35,0.0,332.85,1819.31,1002.29,399.94,513.28,677.53,457.21,0.0,261.04,9.07,1370.93,6625.92,203.87,192.2,62.38,33.99,102.42,22.48,0.0,53.94
12736.65,29,2,Professional,Tier_1,3820.99,0.0,510.18,1518.44,819.73,284.02,503.98,797.16,567.57,1139.11,178.76,5.05,643.18,2596.7,156.2,212.18,19.29,70.11,141.1,18.45,2.0,10.45
44131.57,28,0,Professional,Tier_2,8826.31,7116.6,1164.49,4775.92,2407.48,1797.29,1065.54,2392.7,1382.88,0.0,924.69,11.47,5062.87,12277.67,909.68,380.76,313.03,267.3,269.94,20.06,0.0,100.72
25088.94,27,1,Self_Employed,Tier_1,7526.68,0.0,608.19,3669.84,1755.2,1011.77,893.16,1720.79,821.84,2401.9,354.69,8.4,2108.41,4324.88,769.06,180.39,197.05,73.52,280.96,28.67,31.7,83.34
53111.73,34,3,Retired,Tier_2,10622.35,4260.11,2633.27,5671.59,2821.27,2450.93,2426.49,4039.54,2383.71,4432.5,1056.3,13.3,7064.72,10313.68,1512.42,219.78,636.23,259.39,455.12,10.18,76.45,199.07
43806.73,62,0,Retired,Tier_1,13142.02,3366.65,2054.38,5675.97,2410.44,1758.91,877.38,2086.33,2088.7,0.0,1243.8,13.76,6028.84,9102.15,1623.93,569.62,161.1,65.03,156.54,12.73,0.0,315.59
28302.05,33,4,Self_Employed,Tier_1,8490.62,0.0,1183.93,2914.4,1971.12,613.55,1168.34,1569.18,963.28,1952.23,624.73,7.85,2220.69,6850.66,840.24,147.19,96.68,289.77,175.34,30.79,86.92,108.12
15237.54,37,1,Self_Employed,Tier_2,3047.51,0.0,573.12,1661.8,966.71,636.65,672.12,763.94,722.28,1466.38,455.69,8.13,1238.81,4271.35,266.69,180.42,85.45,36.18,160.32,11.4,38.6,30.9
8929.14,22,2,Retired,Tier_3,1339.37,878.05,281.74,1039.06,599.24,261.42,186.13,585.25,291.39,533.65,128.98,6.99,623.86,2804.86,283.74,150.89,31.71,50.95,103.38,4.67,15.37,26.59
20988.73,58,2,Retired,Tier_2,4197.75,3924.89,619.02,2305.02,1223.94,473.14,692.05,1095.45,957.48,1520.58,368.98,9.67,2029.75,3610.43,312.68,151.24,63.58,63.54,210.84,10.91,59.24,53.44
59520.24,49,0,Retired,Tier_3,8928.04,0.0,1791.3,7094.02,3097.82,2933.55,1960.78,3404.59,1970.48,0.0,1730.53,10.75,6396.78,26609.13,1408.76,831.0,166.41,298.23,897.31,54.86,0.0,220.5
35604.51,44,4,Student,Tier_2,7120.9,0.0,1195.55,4795.29,2783.88,1742.61,1654.72,2146.41,1132.99,2540.6,945.23,9.57,3405.69,9546.32,1260.93,399.16,178.21,224.6,424.73,34.14,16.92,103.27
11074.07,21,4,Professional,Tier_2,2214.81,1532.71,335.11,1465.98,726.35,547.82,353.91,621.33,466.16,680.73,309.94,5.79,641.0,1819.22,280.88,72.44,129.54,28.11,180.62,10.69,26.93,46.52
34458.03,58,2,Student,Tier_3,5168.7,5728.82,921.48,4392.62,2197.78,891.3,1568.08,1940.89,1353.46,2635.68,565.55,9.77,3367.73,7093.66,229.39,485.89,166.56,398.89,417.36,3.26,29.77,113.34
40831.4,24,4,Student,Tier_2,8166.28,0.0,1934.17,4702.55,3185.83,1188.78,1083.61,1854.37,1640.03,2421.23,1103.99,13.12,5357.5,13550.56,1070.44,768.87,225.67,316.72,182.0,1.55,9.03,228.16
14792.37,63,3,Self_Employed,Tier_1,4437.71,0.0,632.6,2104.32,1176.16,732.94,302.62,689.18,652.83,946.21,399.5,7.11,1052.47,2718.31,515.37,176.07,64.88,72.02,173.84,25.11,34.82,114.23
33925.86,31,0,Professional,Tier_3,5088.88,0.0,1331.11,4849.25,1752.59,1348.72,982.69,2555.5,1347.91,0.0,658.67,7.2,2441.99,14010.53,1060.94,374.5,319.45,286.25,497.28,65.38,0.0,110.46
31430.05,56,0,Professional,Tier_1,9429.01,0.0,1046.04,3488.35,1872.91,978.68,1486.22,1390.99,1464.8,0.0,415.18,8.25,2592.95,9857.88,281.74,141.05,151.07,273.44,299.89,13.42,0.0,82.72
12023.0,41,4,Retired,Tier_2,2404.6,0.0,530.58,1784.3,831.07,457.74,349.48,864.56,483.84,996.19,351.56,8.32,1000.65,2969.08,189.01,118.6,81.12,87.61,126.88,10.93,41.02,50.89
39941.95,35,2,Self_Employed,Tier_1,11982.59,6304.24,991.78,4321.93,3067.85,1842.69,1097.49,2667.95,1256.04,3989.67,977.96,5.4,1441.78,1441.78,1027.17,492.54,306.59,182.4,388.73,53.98,16.13,265.7
46984.84,55,3,Self_Employed,Tier_1,14095.45,0.0,1136.03,5305.99,3173.36,1954.44,1039.41,3324.99,1438.18,3431.19,1007.57,14.56,6842.77,11078.23,1591.59,545.12,187.45,220.42,732.92,58.66,122.55,276.8
71352.93,56,3,Retired,Tier_2,14270.59,13734.21,3469.31,9730.27,5673.91,2068.7,2003.67,5636.41,2952.06,5170.39,2047.45,12.64,4595.96,4595.96,844.13,1459.98,564.51,365.53,589.75,48.08,79.19,465.8
69702.7,57,3,Retired,Tier_1,20910.81,10703.58,3364.61,9489.23,4910.92,1621.54,1437.23,3105.01,2700.83,4783.56,1093.12,13.22,5582.24,5582.24,950.14,982.26,171.77,285.23,724.45,12.88,121.91,293.85
9964.83,18,1,Student,Tier_3,1494.72,0.0,399.14,1114.15,501.41,386.24,238.02,419.56,340.32,724.18,246.27,9.75,971.15,4100.83,143.59,48.46,99.55,38.37,65.27,0.66,0.91,66.53
14167.31,34,4,Retired,Tier_2,2833.46,974.48,481.25,1784.32,917.05,295.25,645.75,982.59,455.13,1206.37,289.62,8.5,1204.11,3302.05,104.77,178.4,58.1,165.16,60.49,6.89,49.6,45.93
45296.31,43,3,Retired,Tier_2,9059.26,3637.91,2114.86,4590.37,3563.19,954.99,1614.69,2101.97,1757.29,2422.13,609.51,14.14,6403.15,12870.13,304.58,999.41,163.53,343.16,387.91,80.26,100.77,45.17
45251.06,39,4,Self_Employed,Tier_2,9050.21,7033.22,1909.3,5826.38,2506.43,1513.99,1694.96,2880.48,1687.11,3968.55,981.35,12.28,5558.14,6199.09,1594.79,537.52,274.89,285.09,641.27,75.31,64.88,140.22
45296.76,56,2,Student,Tier_2,9059.35,0.0,1950.65,6624.17,3536.32,1897.84,1281.59,2643.74,1555.02,4341.39,795.91,12.76,5778.47,11610.78,392.86,531.65,200.41,349.9,724.84,67.79,11.23,127.7
654180.02,35,2,Professional,Tier_2,130836.0,53807.67,25852.54,71195.18,37973.22,19972.86,30092.06,48804.36,25048.72,57928.03,14853.21,21.36,137816.17,137816.17,20772.52,5786.9,1797.86,3390.41,3692.0,995.11,2436.52,1635.31
47366.24,55,2,Student,Tier_2,9473.25,8241.77,2257.1,4770.99,3665.67,960.76,1288.3,3433.09,2316.68,3049.86,1382.67,11.39,5396.26,6526.09,575.08,752.34,198.25,149.22,937.54,23.64,109.15,160.83
74414.43,45,1,Self_Employed,Tier_3,11162.16,0.0,2182.59,10345.11,5082.47,3668.14,1575.2,4412.88,3196.78,6131.39,1219.85,12.26,9122.68,25437.87,1816.65,729.14,945.07,470.7,1296.06,7.8,204.76,206.76
64353.98,38,2,Professional,Tier_3,9653.1,0.0,1801.44,9473.28,3927.76,1838.39,1830.26,3673.3,1964.03,3437.37,1571.65,13.61,8756.33,25183.42,2476.75,987.05,215.61,473.55,650.8,19.16,161.5,324.82
50517.02,55,4,Student,Tier_1,15155.11,9191.57,1901.58,5748.27,3905.97,2275.02,2439.48,2868.42,2311.65,2918.73,1208.71,14.56,592.52,592.52,908.35,480.02,219.6,566.65,585.27,65.73,26.64,66.87
23312.32,50,0,Retired,Tier_3,3496.85,0.0,711.44,3366.65,1227.04,889.2,597.3,1476.58,794.99,0.0,257.6,5.03,1172.92,10494.66,982.8,179.7,185.98,110.95,233.74,36.62,0.0,61.27
55057.21,47,0,Student,Tier_2,11011.44,6175.16,1194.48,6759.5,3972.31,1816.08,2450.12,3334.67,2078.27,0.0,782.58,10.83,5962.71,15482.59,1288.72,419.77,244.3,707.47,726.05,8.63,0.0,104.14
16166.44,59,4,Professional,Tier_3,2424.97,1735.46,789.88,2256.42,1096.14,516.65,654.18,980.78,789.52,1441.62,266.44,9.95,1608.7,3214.38,280.28,206.74,48.04,160.52,240.06,9.66,5.47,41.27
24822.3,25,0,Student,Tier_2,4964.46,0.0,1169.3,2856.56,1523.11,1077.55,1225.57,1769.5,839.52,0.0,267.75,5.69,1412.78,9128.98,161.01,446.1,274.71,232.15,413.91,37.46,0.0,75.37
20346.45,47,3,Student,Tier_2,4069.29,1385.94,413.29,2979.95,1344.53,665.47,769.33,1275.78,971.19,1233.25,436.03,8.57,1744.68,4802.42,376.04,189.52,145.5,77.54,306.53,31.97,2.46,69.84
32030.76,56,0,Student,Tier_1,9609.23,0.0,1474.83,3318.57,2334.44,1246.72,1086.7,2450.05,1144.33,0.0,689.85,8.57,2745.44,8676.04,950.13,673.34,121.48,266.91,600.28,14.1,0.0,64.16
191124.34,26,1,Retired,Tier_2,38224.87,0.0,6791.82,27502.86,10227.66,7509.47,4391.77,11965.89,8101.29,14097.62,3779.07,23.48,44883.2,58532.02,5719.71,616.62,717.2,641.12,3077.08,8.63,670.11,359.88
6735.45,50,2,Self_Employed,Tier_2,1347.09,1284.27,236.76,786.42,390.24,213.41,271.2,530.15,220.5,405.05,191.01,6.08,409.78,859.36,203.55,58.52,58.6,46.32,63.8,10.34,11.72,38.17
51946.04,60,0,Self_Employed,Tier_2,10389.21,0.0,1299.76,5206.08,3191.03,1147.01,1401.0,3957.28,2389.62,0.0,1331.96,14.42,7492.43,21633.09,1406.51,345.74,169.76,146.05,852.25,51.22,0.0,383.77
8256.7,46,0,Self_Employed,Tier_2,1651.34,0.0,213.85,948.43,594.25,186.1,214.27,459.33,260.65,0.0,195.7,9.61,793.52,3532.77,108.35,80.83,40.34,11.96,31.09,5.79,0.0,33.81
20566.26,48,1,Student,Tier_2,4113.25,2530.99,584.65,2890.8,1584.76,939.81,557.37,1590.27,923.3,1133.8,392.28,6.2,1276.12,3325.0,703.49,164.15,53.63,129.15,277.28,28.03,21.7,93.76
71690.47,20,1,Professional,Tier_2,14338.09,0.0,2629.94,7512.69,5590.82,1885.0,1989.77,4107.42,2192.61,4617.89,1522.82,14.37,10301.15,25303.43,1256.21,574.75,259.9,369.57,715.48,107.9,78.68,184.43
31583.08,55,0,Student,Tier_3,4737.46,4933.55,1089.09,4207.14,1939.4,1354.69,1388.34,1395.73,1484.96,0.0,733.91,7.68,2427.02,8318.8,249.52,439.17,247.45,288.98,224.26,53.94,0.0,120.67
12667.02,28,3,Student,Tier_3,1900.05,932.95,358.31,1807.67,807.3,302.61,441.8,636.93,631.61,1224.58,162.72,9.74,1233.27,3460.5,285.26,139.46,48.56,74.82,184.5,14.71,59.87,35.3
16927.75,22,0,Self_Employed,Tier_2,3385.55,0.0,747.88,1954.32,1307.14,817.83,789.83,828.41,690.51,0.0,481.38,9.96,1685.63,5924.89,367.08,192.64,145.17,63.38,104.47,4.13,0.0,78.67
51669.91,48,3,Self_Employed,Tier_3,7750.49,0.0,1578.44,6299.49,2670.14,1200.73,2372.6,2799.93,2433.82,3594.34,820.8,12.92,6673.43,20149.13,1158.09,243.33,142.1,135.88,811.12,72.6,2.37,55.31
16724.99,37,2,Retired,Tier_2,3345.0,0.0,433.29,1682.73,1204.38,339.2,553.22,1169.79,636.55,1184.3,279.25,9.26,1549.41,5897.29,341.97,185.38,70.24,163.88,338.42,0.29,35.66,79.34
35671.94,21,4,Student,Tier_2,7134.39,4670.62,1155.97,3954.66,2421.33,1520.69,1070.65,2715.81,1653.59,3532.24,892.62,9.73,3472.5,4949.37,957.14,218.6,135.84,119.34,274.68,9.61,148.92,186.23
31113.91,25,2,Retired,Tier_1,9334.17,0.0,1281.18,3419.81,1725.75,1447.41,936.44,1763.21,1464.72,2741.38,472.51,7.26,2259.82,6527.32,258.41,209.53,100.58,177.66,315.84,2.62,68.79,54.87
