Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Desired_Savings,Disposable_Income,Gasto_Fijo,Gastos_variables
30246.6,19,0,Retired,Tier_3,4536.99,0.0,1871.62,13587.87,11241.060000000001,5417.68
13680.76,45,2,Self_Employed,Tier_1,4104.23,0.0,787.75,2932.87,8353.109999999999,2394.79
43418.26,56,2,Student,Tier_2,8683.65,0.0,6372.41,12268.92,23352.0,7797.360000000001
35178.85,39,0,Professional,Tier_1,10553.66,4700.7,3044.81,4995.7,18438.4,7044.05
18560.28,23,4,Self_Employed,Tier_1,5568.08,1819.9,1159.31,2261.17,11036.59,3442.59
31722.91,64,2,Student,Tier_2,6344.58,1926.19,1834.99,8718.33,15397.889999999998,5680.5
22041.93,24,2,Retired,Tier_2,4408.39,0.0,2080.44,5959.91,11290.8,4791.22
32851.96,23,3,Student,Tier_2,6570.39,0.0,2179.55,9917.52,15963.4,6971.039999999999
50952.91,50,4,Self_Employed,Tier_2,10190.58,0.0,7234.82,16828.57,24529.64,9594.71
106698.9,31,0,Student,Tier_3,16004.83,0.0,19047.76,46672.9,40218.53,19807.47
11144.49,18,2,Retired,Tier_2,2228.9,0.0,903.03,3773.98,5213.14,2157.38
165277.2,42,4,Self_Employed,Tier_1,49583.16,17611.84,18341.8,18341.8,101318.76,28004.8
6293.56,23,2,Professional,Tier_3,944.03,0.0,525.62,2186.76,2964.16,1142.63
26569.64,45,3,Self_Employed,Tier_3,3985.45,0.0,1808.4,9751.61,12078.330000000002,4739.71
48031.22,35,4,Retired,Tier_2,9606.24,0.0,5161.18,16147.44,23541.22,8342.55
37561.92,44,1,Retired,Tier_1,11268.58,0.0,2790.22,8684.19,22109.699999999997,6768.04
18229.44,19,3,Self_Employed,Tier_1,5468.83,0.0,1057.76,3971.76,10808.49,3449.2
25398.74,57,0,Retired,Tier_2,5079.75,0.0,2301.47,9634.45,10286.0,5478.300000000001
20222.52,38,4,Student,Tier_2,4044.5,3226.62,1351.71,3339.06,9704.23,3952.59
18722.12,40,2,Student,Tier_1,5616.64,2305.34,1518.16,2279.65,11332.43,2804.7099999999996
59197.49,19,4,Professional,Tier_2,11839.5,10548.95,3612.64,3612.64,31502.870000000003,13533.010000000002
39917.3,33,0,Self_Employed,Tier_1,11975.19,3086.67,2599.87,7761.49,21393.690000000002,7675.4400000000005
17233.75,21,4,Professional,Tier_3,2585.06,1435.73,865.9,5057.93,8085.050000000001,2655.04
61613.27,51,2,Student,Tier_2,12322.65,9035.37,6168.43,8967.96,31570.579999999994,12039.36
38360.83,22,3,Professional,Tier_3,5754.13,0.0,2017.67,12739.77,17919.97,7701.099999999999
57482.87,51,3,Retired,Tier_2,11496.57,0.0,6254.88,21951.49,26528.309999999998,9003.06
49645.14,39,2,Self_Employed,Tier_2,9929.03,8577.17,6431.67,7783.33,25217.739999999998,8066.9
15456.06,63,1,Self_Employed,Tier_1,4636.82,0.0,790.98,2852.03,9238.039999999999,3365.98
19164.36,37,1,Self_Employed,Tier_2,3832.87,2957.57,1640.05,2633.52,10191.31,3381.9700000000003
54545.34,56,3,Student,Tier_1,16363.6,6360.06,6590.92,6590.92,31558.399999999998,10035.960000000001
48886.12,64,0,Retired,Tier_3,7332.92,0.0,7100.24,22275.91,18371.050000000003,8239.16
29502.53,30,4,Student,Tier_1,8850.76,5383.84,0.0,-1386.34,19116.190000000002,6388.84
32952.24,61,2,Retired,Tier_3,4942.84,0.0,1697.85,11107.33,15387.970000000001,6456.94
83373.4,51,0,Retired,Tier_2,16674.68,12616.37,10277.53,17456.26,38970.93,14329.839999999998
18689.1,61,4,Self_Employed,Tier_1,5606.73,3274.76,1326.43,1973.84,10293.220000000001,3147.27
46473.18,23,3,Student,Tier_2,9294.64,0.0,4916.65,13924.16,23431.51,9117.51
25519.51,46,2,Professional,Tier_2,5103.9,0.0,1847.46,8379.68,12456.91,4682.93
25205.25,50,0,Professional,Tier_2,5041.05,4677.56,1965.5,4532.82,11137.72,4857.15
72256.25,18,4,Self_Employed,Tier_1,21676.88,0.0,8885.66,14601.54,43669.7,13985.02
58063.11,64,3,Student,Tier_1,17418.93,0.0,7061.0,10584.55,34422.299999999996,13056.25
57512.66,24,3,Retired,Tier_2,11502.53,0.0,7297.46,17083.63,28666.29,11762.730000000001
85249.34,39,4,Self_Employed,Tier_2,17049.87,11038.97,11229.66,15665.43,41462.939999999995,17082.01
30508.35,49,1,Professional,Tier_3,4576.25,4217.82,2153.08,5105.44,14428.779999999999,6756.3099999999995
51767.36,31,1,Professional,Tier_2,10353.47,7766.83,6745.28,9811.28,25417.619999999995,8771.64
23405.8,41,4,Retired,Tier_1,7021.74,4583.91,288.92,288.92,14015.58,4517.4
38881.96,36,4,Student,Tier_1,11664.59,0.0,2798.52,6630.11,23772.52,8479.34
27033.66,44,4,Professional,Tier_1,8110.1,4620.02,1760.25,3315.39,14802.550000000001,4295.71
32420.6,40,3,Student,Tier_2,6484.12,1790.9,2759.12,9424.02,15820.119999999999,5385.57
48294.76,62,2,Student,Tier_3,7244.21,5523.96,6120.01,11441.98,22755.8,8573.0
15589.86,38,3,Professional,Tier_2,3117.97,2810.92,1204.48,1673.9,8366.789999999999,2738.25
159989.34,61,3,Professional,Tier_2,31997.87,0.0,26046.7,48618.93,81806.26000000001,29564.15
13415.13,46,1,Self_Employed,Tier_1,4024.54,0.0,754.92,2670.25,8484.08,2260.8
11357.14,18,4,Student,Tier_3,1703.57,629.82,880.73,2946.98,5281.679999999999,2498.67
75768.76,48,3,Self_Employed,Tier_1,22730.63,0.0,9992.91,14232.03,46022.939999999995,15513.8
56516.21,44,3,Student,Tier_3,8477.43,0.0,7768.53,20028.82,26879.42,9607.95
49426.82,61,4,Professional,Tier_1,14828.05,0.0,5959.96,8396.57,30368.65,10661.6
49594.19,53,2,Student,Tier_1,14878.26,7168.06,763.93,763.93,31763.449999999997,9898.77
29707.51,44,1,Self_Employed,Tier_2,5941.5,5696.44,1770.23,4192.87,14862.73,4955.47
14634.68,32,0,Student,Tier_1,4390.4,0.0,1301.25,4718.49,7565.2,2350.98
31875.61,42,3,Professional,Tier_2,6375.12,0.0,2048.45,10773.32,15421.77,5680.5199999999995
17452.24,32,2,Self_Employed,Tier_2,3490.45,0.0,922.92,4873.98,8608.82,3969.4399999999996
65450.44,57,0,Student,Tier_2,13090.09,6334.54,8573.26,19080.95,27582.78,12452.16
26670.32,36,4,Student,Tier_2,5334.06,0.0,2040.52,8420.27,12806.69,5443.37
15499.37,64,0,Student,Tier_1,4649.81,0.0,1538.49,4506.1,8198.16,2795.1099999999997
23198.53,28,4,Student,Tier_1,6959.56,0.0,1808.02,4246.88,13892.770000000002,5058.88
41743.45,58,2,Retired,Tier_2,8348.69,6608.97,4729.75,5267.79,22133.41,7733.279999999999
19110.11,50,0,Student,Tier_2,3822.02,0.0,1708.59,6432.09,8774.869999999999,3903.1499999999996
15540.06,58,1,Professional,Tier_2,3108.01,1503.17,1325.74,3141.11,7705.46,3190.32
36457.5,40,2,Professional,Tier_3,5468.62,0.0,2796.86,14156.2,16024.770000000002,6276.52
36494.83,29,0,Self_Employed,Tier_2,7298.97,0.0,3311.84,14054.16,15889.41,6551.28
19998.21,19,3,Student,Tier_1,5999.46,0.0,1798.07,4564.13,11938.47,3495.59
20580.97,60,0,Retired,Tier_2,4116.19,0.0,1264.91,7431.79,8836.42,4312.759999999999
36119.66,38,0,Retired,Tier_3,5417.95,0.0,2990.88,13883.53,14449.86,7786.27
9419.01,31,1,Professional,Tier_2,1883.8,1375.24,601.93,1484.7,5007.64,1551.42
9730.12,51,2,Retired,Tier_2,1946.02,0.0,919.98,3094.58,4824.7300000000005,1810.8
16885.28,32,3,Professional,Tier_2,3377.06,3216.17,918.34,2243.12,8409.210000000001,3016.7700000000004
25290.77,38,2,Student,Tier_2,5058.15,0.0,2232.13,7396.85,13030.219999999998,4863.700000000001
38471.72,40,2,Self_Employed,Tier_1,11541.52,4052.72,2287.72,3645.0,22940.660000000003,7833.339999999999
97659.05,38,3,Student,Tier_1,29297.72,18948.13,0.0,-1380.17,59993.05,20098.039999999997
59580.31,31,3,Retired,Tier_2,11916.06,0.0,8010.21,18222.15,30572.280000000002,10785.89
26396.9,38,1,Self_Employed,Tier_2,5279.38,2833.15,2143.01,5101.62,13304.4,5157.72
29547.06,29,4,Self_Employed,Tier_3,4432.06,0.0,1604.25,9585.37,13940.18,6021.530000000001
13452.62,59,1,Professional,Tier_1,4035.79,0.0,832.21,2809.05,7645.040000000001,2998.5399999999995
29558.96,63,3,Self_Employed,Tier_1,8867.69,3215.38,2452.98,3679.9,17165.21,5498.48
23813.92,64,0,Professional,Tier_1,7144.18,3920.5,1409.69,1699.83,13009.77,5183.82
38836.95,22,0,Retired,Tier_2,7767.39,4043.89,2233.02,11312.72,16278.33,7202.01
15477.89,19,2,Professional,Tier_2,3095.58,0.0,1526.34,5589.33,7417.61,2470.9400000000005
45452.81,39,2,Student,Tier_2,9090.56,0.0,5619.05,13108.56,23907.980000000003,8436.25
102246.7,23,4,Retired,Tier_1,30674.01,0.0,18391.86,20567.15,62681.85999999999,18997.69
27500.09,61,4,Student,Tier_2,5500.02,2727.39,1423.69,5501.24,13981.25,5290.22
41370.45,19,4,Retired,Tier_2,8274.09,0.0,4808.61,12446.89,20963.75,7959.82
52107.69,46,4,Self_Employed,Tier_2,10421.54,4056.07,6342.9,13167.89,24082.33,10801.41
21763.21,53,0,Retired,Tier_2,4352.64,0.0,1550.85,8184.04,9328.04,4251.139999999999
35890.45,24,3,Student,Tier_1,10767.14,0.0,2042.05,8812.87,21232.18,5845.41
30303.75,33,4,Retired,Tier_3,4545.56,0.0,1612.09,9328.23,14068.61,6906.92
32438.25,50,1,Student,Tier_2,6487.65,0.0,2593.24,11130.9,15501.230000000001,5806.139999999999
16164.05,50,4,Self_Employed,Tier_3,2424.61,1023.94,818.98,4611.68,6982.9,3545.53
30594.05,31,0,Student,Tier_2,6118.81,0.0,1684.41,13141.91,12543.53,4908.61
44683.13,60,2,Professional,Tier_1,13404.94,0.0,5435.0,11686.85,25751.03,7245.249999999999
95785.59,29,1,Retired,Tier_2,19157.12,16824.7,11532.76,13343.68,45336.36,20280.86
64625.82,60,4,Student,Tier_2,12925.16,0.0,7866.3,17307.64,34741.19,12576.99
167962.94,23,0,Student,Tier_2,33592.59,0.0,30971.15,72582.6,66958.04999999999,28422.29
16237.43,29,2,Student,Tier_2,3247.49,0.0,990.65,4623.52,8595.630000000001,3018.3
60283.23,48,4,Professional,Tier_1,18084.97,7317.91,6305.02,7110.87,36323.09,9531.37
34739.28,29,0,Self_Employed,Tier_1,10421.78,0.0,2615.03,10585.33,18434.3,5719.650000000001
172956.43,27,0,Professional,Tier_1,51886.93,0.0,38943.8,43173.32,92726.3,37056.81
15714.11,57,3,Self_Employed,Tier_3,2357.12,0.0,914.88,5711.81,6689.9800000000005,3312.3199999999997
15324.0,44,0,Professional,Tier_1,4597.2,0.0,1278.18,4259.66,8392.7,2671.64
18572.52,24,4,Student,Tier_2,3714.5,0.0,1451.08,6912.81,8889.499999999998,2770.19
5485.35,63,0,Professional,Tier_2,1097.07,0.0,413.77,1976.8,2350.92,1157.6399999999999
19699.5,53,1,Retired,Tier_2,3939.9,2908.73,1788.41,2383.53,10034.64,4372.59
16344.5,50,0,Self_Employed,Tier_3,2451.67,0.0,1269.36,7071.49,6232.35,3040.66
33835.56,44,0,Student,Tier_1,10150.67,4117.86,2281.22,5528.85,17810.11,6378.75
39432.97,25,1,Self_Employed,Tier_1,11829.89,0.0,3881.94,6745.61,23394.82,9292.55
134576.67,22,4,Student,Tier_2,26915.33,0.0,30379.52,42595.99,63743.9,28236.760000000002
64170.04,25,2,Student,Tier_2,12834.01,0.0,7458.19,20071.19,32414.53,11684.32
18909.69,57,3,Retired,Tier_2,3781.94,0.0,1498.86,5185.91,9980.12,3743.67
14621.1,38,2,Professional,Tier_2,2924.22,0.0,1278.69,4363.11,7325.820000000001,2932.17
44466.35,41,4,Retired,Tier_3,6669.95,0.0,6505.57,18267.01,18446.08,7753.26
10433.39,24,4,Self_Employed,Tier_3,1565.01,0.0,834.52,3853.88,4985.11,1594.4
129847.98,36,1,Professional,Tier_3,19477.2,13782.65,26780.83,37791.11,52334.1,25940.12
77072.73,48,2,Self_Employed,Tier_2,15414.55,8577.57,9914.48,13618.59,40926.78999999999,13949.779999999999
20611.66,53,0,Professional,Tier_1,6183.5,0.0,1853.58,6260.01,10725.59,3626.06
7619.34,44,1,Retired,Tier_1,2285.8,0.0,719.32,1569.62,4590.69,1459.04
88614.48,46,1,Student,Tier_2,17722.9,0.0,12237.16,25500.13,46478.25000000001,16636.11
27373.23,40,3,Self_Employed,Tier_2,5474.65,0.0,1943.15,7223.25,14555.28,5594.71
80757.47,37,1,Self_Employed,Tier_2,16151.49,0.0,9924.76,21898.09,41297.48,17561.89
8378.39,23,2,Retired,Tier_2,1675.68,0.0,726.97,2763.77,3997.9399999999996,1616.68
18572.79,29,4,Retired,Tier_3,2785.92,0.0,1152.19,7144.54,8014.15,3414.1000000000004
30126.11,29,3,Professional,Tier_2,6025.22,0.0,2613.53,10097.4,13686.26,6342.459999999999
31148.99,20,0,Self_Employed,Tier_1,9344.7,0.0,1734.92,8147.74,17051.45,5949.800000000001
20929.19,59,2,Retired,Tier_1,6278.76,1295.75,1708.69,2528.06,12884.740000000002,4220.65
49376.63,56,0,Professional,Tier_2,9875.33,0.0,5291.65,19998.85,21610.24,7767.549999999999
12770.03,52,1,Professional,Tier_2,2554.01,0.0,783.35,4620.29,6261.799999999999,1887.94
26770.32,36,2,Self_Employed,Tier_1,8031.1,0.0,1929.89,4801.59,16980.23,4988.51
33030.58,62,3,Professional,Tier_1,9909.17,0.0,1935.84,6023.81,20478.950000000004,6527.799999999999
45274.7,21,3,Retired,Tier_3,6791.21,0.0,4962.0,15101.91,22037.64,8135.160000000001
53010.46,48,0,Retired,Tier_2,10602.09,8009.2,5704.52,10512.0,24022.0,10467.26
12200.58,59,4,Retired,Tier_1,3660.17,0.0,1082.45,1696.04,8013.200000000001,2491.33
8792.56,55,3,Self_Employed,Tier_1,2637.77,1115.25,827.54,859.83,5103.869999999999,1713.62
83374.19,50,0,Retired,Tier_3,12506.13,0.0,10064.42,37716.7,29394.44,16263.039999999999
39136.23,23,4,Student,Tier_3,5870.43,0.0,2759.41,16510.13,16148.32,6477.77
16484.3,25,2,Professional,Tier_2,3296.86,987.96,925.02,3875.73,7910.7,3709.92
103763.99,45,3,Student,Tier_2,20752.8,0.0,15903.78,27240.0,54126.17999999999,22397.809999999998
32908.7,32,3,Professional,Tier_3,4936.31,4748.08,1869.55,6786.21,15812.65,5561.77
77063.91,48,0,Self_Employed,Tier_1,23119.17,6276.4,8902.17,13880.94,41160.98999999999,15745.59
31665.01,25,3,Retired,Tier_2,6333.0,0.0,3063.56,9030.57,16530.91,6103.530000000001
155990.6,23,0,Professional,Tier_1,46797.18,11039.06,34063.33,34063.33,82243.23000000001,28644.98
122176.91,46,3,Professional,Tier_2,24435.38,0.0,18618.88,38029.66,61425.21,22722.02
24582.29,63,0,Retired,Tier_2,4916.46,0.0,1797.56,9187.27,10350.0,5045.02
65264.88,51,3,Self_Employed,Tier_3,9789.73,0.0,9738.91,24764.5,29937.28,10563.11
50274.51,24,2,Student,Tier_2,10054.9,0.0,5945.98,13105.16,26868.179999999997,10301.16
89666.98,57,2,Self_Employed,Tier_3,13450.05,17624.74,12821.57,17894.26,37085.78,17062.21
13863.49,27,0,Retired,Tier_2,2772.7,857.57,1232.03,3977.91,6200.15,2827.86
51937.37,30,2,Student,Tier_1,15581.21,0.0,5293.66,9985.08,31833.71,10118.59
69960.93,39,0,Retired,Tier_3,10494.14,0.0,8221.69,29229.73,25366.58,15364.61
7346.37,38,0,Student,Tier_2,1469.27,0.0,608.72,2876.48,3140.18,1329.7
11641.67,18,1,Professional,Tier_2,2328.33,1856.65,947.15,1881.82,5633.38,2269.81
5869.75,58,2,Retired,Tier_1,1760.92,907.17,311.94,339.18,3618.4900000000002,1004.9
24183.53,59,1,Retired,Tier_2,4836.71,3101.77,2106.27,2632.54,13552.4,4896.820000000001
53262.43,19,1,Professional,Tier_1,15978.73,0.0,5930.15,9482.27,32491.42,11288.74
99791.5,46,3,Retired,Tier_1,29937.45,0.0,10126.41,15667.62,62826.17999999999,21297.71
31832.04,28,0,Student,Tier_1,9549.61,1999.55,2602.7,6079.63,17095.51,6657.34
110397.76,54,4,Retired,Tier_2,22079.55,10358.82,24089.78,24089.78,53701.409999999996,22247.75
9945.46,24,1,Self_Employed,Tier_2,1989.09,737.88,929.01,2155.0,5102.68,1949.9100000000003
7679.02,52,3,Student,Tier_2,1535.8,1516.76,619.86,850.14,3990.209999999999,1321.9
28696.04,47,2,Retired,Tier_1,8608.81,0.0,1706.97,4939.39,18240.899999999998,5515.75
40790.52,33,4,Professional,Tier_2,8158.1,0.0,5546.43,11952.38,21162.07,7676.07
29225.5,32,0,Self_Employed,Tier_2,5845.1,1895.5,1585.78,11241.04,11245.150000000001,4843.81
5738.76,57,3,Self_Employed,Tier_1,1721.63,297.78,296.75,882.73,3662.03,896.2199999999999
27935.59,37,4,Professional,Tier_1,8380.68,2313.81,2074.88,4051.03,16494.199999999997,5076.54
10565.79,45,0,Self_Employed,Tier_2,2113.16,0.0,820.72,3437.39,4859.4800000000005,2268.9300000000003
51261.27,54,0,Self_Employed,Tier_2,10252.25,8596.78,6472.88,9135.72,22267.489999999998,11261.29
40224.49,20,4,Student,Tier_1,12067.35,7103.19,2515.52,2515.52,22974.59,7631.19
14144.04,46,3,Retired,Tier_1,4243.21,2195.59,1275.02,1771.15,7801.27,2376.03
19887.75,54,4,Student,Tier_1,5966.32,2286.91,1418.4,2638.93,12028.52,2933.38
12856.2,26,1,Professional,Tier_2,2571.24,0.0,749.56,3999.14,6791.35,2065.7
28532.79,44,0,Student,Tier_3,4279.92,4812.36,2240.71,8224.87,9991.16,5504.41
64412.73,49,2,Self_Employed,Tier_2,12882.55,0.0,8344.51,22633.5,29796.370000000003,11982.85
13634.68,63,4,Professional,Tier_1,4090.4,0.0,1070.47,3315.8,8003.98,2314.9
44899.86,56,4,Retired,Tier_2,8979.97,0.0,4610.44,13404.32,22847.52,8648.0
19628.67,48,0,Professional,Tier_3,2944.3,2975.04,1048.88,5598.33,7561.66,3493.6400000000003
15909.22,64,0,Professional,Tier_3,2386.38,0.0,812.7,7253.19,6177.24,2478.79
27538.17,43,4,Self_Employed,Tier_3,4130.73,0.0,1991.45,10015.58,12039.27,5483.33
13105.13,57,2,Student,Tier_2,2621.03,0.0,829.54,3830.57,6784.08,2490.48
19264.77,20,0,Self_Employed,Tier_2,3852.95,0.0,1107.36,8162.64,7883.2699999999995,3218.84
11506.3,28,0,Self_Employed,Tier_3,1725.95,0.0,724.62,5178.24,4183.37,2144.71
144456.36,46,1,Student,Tier_3,21668.45,28754.08,23701.7,25672.64,60037.850000000006,29991.780000000002
30858.38,44,3,Student,Tier_1,9257.51,0.0,3001.47,7103.98,18553.64,5200.76
17140.04,64,1,Self_Employed,Tier_2,3428.01,0.0,1417.84,5779.82,8752.57,2607.64
35601.27,27,2,Retired,Tier_3,5340.19,4125.37,3082.78,7957.99,16723.82,6794.079999999999
27421.71,52,3,Student,Tier_3,4113.26,2143.28,2434.41,9875.18,10842.000000000002,4561.27
25139.03,64,4,Retired,Tier_2,5027.81,1507.34,2284.26,6299.42,13489.1,3843.18
49034.82,40,2,Self_Employed,Tier_2,9806.96,7041.89,6653.32,9521.15,23030.280000000002,9441.49
54992.87,23,2,Student,Tier_2,10998.57,0.0,6929.87,17298.83,28194.799999999996,9499.23
19624.85,28,1,Self_Employed,Tier_2,3924.97,3732.33,1682.98,2585.25,9814.43,3492.8399999999997
18926.12,60,3,Student,Tier_2,3785.22,3177.41,1273.56,2726.2,9771.66,3250.84
24074.57,44,2,Professional,Tier_1,7222.37,0.0,2326.86,5075.84,14471.16,4527.55
4757.21,48,3,Student,Tier_2,951.44,0.0,326.02,1274.99,2484.1400000000003,998.08
8926.68,47,4,Self_Employed,Tier_2,1785.34,1426.88,830.12,1094.41,4781.860000000001,1623.5300000000002
89541.02,20,3,Student,Tier_2,17908.2,0.0,10451.91,29130.1,43700.740000000005,16710.16
111851.44,30,1,Student,Tier_1,33555.43,0.0,18330.67,21822.9,67758.83000000002,22269.71
24580.87,57,1,Self_Employed,Tier_2,4916.17,0.0,2199.26,9107.6,10848.28,4624.98
47581.45,38,2,Student,Tier_2,9516.29,6073.28,5783.51,8124.19,25108.920000000002,8275.06
38482.27,60,3,Professional,Tier_3,5772.34,0.0,2093.65,13481.73,16952.32,8048.210000000001
352236.22,28,1,Retired,Tier_2,70447.24,0.0,74783.41,109050.04,174811.47999999998,68374.7
73468.54,62,0,Retired,Tier_2,14693.71,0.0,10281.26,27658.26,32665.93,13144.349999999999
27081.84,20,1,Professional,Tier_1,8124.55,0.0,2552.55,6129.83,16152.26,4799.75
13967.94,55,4,Professional,Tier_1,4190.38,0.0,837.07,2850.82,8478.49,2638.62
8298.21,48,0,Retired,Tier_1,2489.46,0.0,735.15,1903.52,4487.85,1906.84
35303.01,41,3,Professional,Tier_3,5295.45,0.0,3180.86,13062.91,14270.54,7969.56
16380.91,59,2,Student,Tier_2,3276.18,0.0,994.15,5078.46,8409.84,2892.61
9615.67,29,0,Retired,Tier_2,1923.13,0.0,715.82,3943.3,4092.0200000000004,1580.3500000000001
17884.58,63,1,Retired,Tier_2,3576.92,1377.81,1158.84,4105.64,9181.58,3219.58
12628.54,60,2,Retired,Tier_1,3788.56,1151.0,922.53,922.53,8177.69,2377.3
115689.59,44,2,Professional,Tier_1,34706.88,0.0,22348.95,22348.95,73403.26999999999,19937.370000000003
60734.33,38,2,Student,Tier_2,12146.87,5606.87,6360.4,11843.3,30844.789999999997,12439.380000000001
29809.27,42,2,Retired,Tier_1,8942.78,0.0,2125.32,6753.78,18059.23,4996.25
98018.15,47,3,Professional,Tier_2,19603.63,14678.55,11409.75,15065.48,52456.43,15817.69
31915.51,47,3,Retired,Tier_3,4787.33,5695.42,1664.11,6917.75,12783.86,6518.4800000000005
15061.92,27,3,Professional,Tier_2,3012.38,1062.36,1080.64,3308.76,7673.54,3017.2599999999998
101463.25,20,1,Self_Employed,Tier_2,20292.65,0.0,21085.42,34854.51,46952.240000000005,19656.500000000004
46169.78,30,3,Student,Tier_2,9233.96,0.0,6767.37,14691.33,22491.18,8987.28
13084.14,44,2,Retired,Tier_2,2616.83,0.0,716.17,3770.85,6606.049999999999,2707.24
25762.67,35,0,Student,Tier_3,3864.4,0.0,2437.07,11400.76,8837.11,5524.799999999999
14890.19,62,0,Retired,Tier_3,2233.53,818.89,961.38,5595.06,5650.82,2825.42
9924.02,41,0,Student,Tier_2,1984.8,1257.62,523.66,2392.52,4184.8,2089.08
62937.33,63,0,Self_Employed,Tier_1,18881.2,0.0,8433.7,18365.18,31803.230000000003,12768.919999999998
138203.98,31,0,Student,Tier_3,20730.6,25521.93,28431.19,34434.86,52822.920000000006,25424.27
9799.62,56,4,Self_Employed,Tier_1,2939.89,0.0,902.17,1480.47,6501.75,1817.4099999999999
47067.03,61,0,Retired,Tier_2,9413.41,9139.43,6426.62,9007.29,20586.489999999998,8333.83
17826.45,21,0,Student,Tier_2,3565.29,2170.51,1127.62,4588.22,7282.83,3784.8999999999996
20317.79,33,0,Professional,Tier_1,6095.34,1777.09,1418.54,3362.02,10691.02,4487.67
18676.8,27,1,Retired,Tier_3,2801.52,3082.31,1137.92,3125.09,9052.789999999999,3416.61
15029.35,54,4,Self_Employed,Tier_3,2254.4,0.0,1339.02,5676.74,6777.8,2574.81
31187.42,44,0,Self_Employed,Tier_3,4678.11,0.0,1824.88,12441.11,12801.71,5944.59
15431.91,18,3,Self_Employed,Tier_1,4629.57,0.0,1278.29,2770.36,9531.96,3129.59
37246.68,22,1,Retired,Tier_2,7449.34,2808.42,2275.2,8756.32,18370.89,7311.050000000001
28818.19,30,4,Retired,Tier_3,4322.73,0.0,2019.46,10109.83,12326.439999999999,6381.92
24780.05,62,3,Student,Tier_1,7434.02,4301.85,2197.23,2216.11,14072.990000000002,4189.1
14514.48,20,3,Professional,Tier_2,2902.9,0.0,842.47,4382.45,7438.5,2693.5200000000004
18911.69,34,1,Self_Employed,Tier_2,3782.34,3411.38,1800.01,2566.03,9161.95,3772.32
54899.84,36,3,Self_Employed,Tier_1,16469.95,5307.91,6712.57,6712.57,33137.37,9741.980000000001
44787.59,54,2,Student,Tier_3,6718.14,0.0,4544.24,14819.57,20447.7,9520.34
13724.1,22,1,Student,Tier_1,4117.23,1063.77,1143.27,1536.82,8185.0199999999995,2938.5
32481.26,64,1,Professional,Tier_2,6496.25,2166.34,2363.9,10069.09,14431.56,5814.26
54724.26,59,2,Self_Employed,Tier_2,10944.85,0.0,6682.61,19334.21,24974.14,10415.91
7890.61,61,1,Retired,Tier_2,1578.12,1116.36,454.89,1392.75,3888.0299999999997,1493.4699999999998
46334.44,41,3,Retired,Tier_1,13900.33,0.0,6380.47,9491.84,28093.030000000002,8749.55
17656.4,60,3,Retired,Tier_2,3531.28,0.0,1601.2,5084.04,9270.43,3301.9299999999994
47355.18,50,3,Self_Employed,Tier_3,7103.28,0.0,4928.54,17700.66,20719.33,8935.2
16290.63,38,2,Retired,Tier_3,2443.59,0.0,1399.02,6039.7,7000.119999999999,3250.7799999999997
7080.13,20,3,Self_Employed,Tier_2,1416.03,0.0,460.92,2313.72,3299.44,1466.97
8159.34,21,2,Retired,Tier_2,1631.87,0.0,682.03,2688.77,3798.59,1671.97
31176.52,49,2,Self_Employed,Tier_3,4676.48,0.0,2743.73,12202.94,13039.91,5933.67
36928.2,41,2,Self_Employed,Tier_2,7385.64,0.0,2875.14,12408.4,17600.88,6918.92
14552.23,52,1,Retired,Tier_2,2910.45,0.0,993.04,4074.55,7649.919999999999,2827.7499999999995
50002.42,35,4,Retired,Tier_3,7500.36,9864.48,6342.44,9276.06,21177.12,9684.76
7940.54,20,2,Professional,Tier_2,1588.11,0.0,498.83,2936.83,3722.95,1280.7600000000002
28455.27,56,3,Self_Employed,Tier_1,8536.58,0.0,2107.84,5718.32,17337.68,5399.26
11386.0,43,2,Student,Tier_2,2277.2,1333.05,1102.99,2739.29,5256.11,2057.5499999999997
